,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230
31984,,,,,,77.0,7.0,,,,,,8.0,,,,,,,,4.0,5.0,,0.0,0.0,,,230.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.055758,,,,,,,,9.0,,,,,,,,38,7.0,,20352.0,,0.0,,,4035.48,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8.0,-2436.856,,,,,,15.0,,,,0.0,,43425.0,14.0,,,,,,0.0,0.0,0.0,,,,,,125.0,,,0.0,0.0,,,,,0.0,,,,10176.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xOXrjIQq3d,RO12,,taul,1K8T,4fje,ZuqCdxD,ilrY4YM,,,kWfE,9_Y1,RVjC,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,4a9J,UYBR,FzaX,UjG4K41,oslk,PRsuLAH,jySVZNlOJy,,,FSa2,RAYp,F2FyR07IdsN7I,,
39524,,,,,,1197.0,14.0,,,,,,728.0,,,,,,,,52.0,65.0,,4.0,16.0,,,166.56,,,,,,,0.0,,,18294.0,,,,,,0.0,,,,,,,,,,,,,3.083529,,,,,,,,36.0,,,,,,,6.0,178,21.0,,44752.0,,0.0,,,4333.35,,0.0,,0.0,,,,,,,,,7449.0,,,,,,,,,,,,,,,16.0,,,48.0,-26836.44,,,,,,355.0,,,,6.0,,81189.0,,,,,,,0.0,27120.0,7704.0,,,,,,570.0,,,0.0,18.0,,,,,8540.0,,,,71676.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,6VLvyx7IEC,RO12,SEuy,taul,1K8T,lK27,fhk21Ss,ELRUn57,xaqbtjQ,smXZ,Wgq2,9_Y1,qaiO,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,9k3ULPj,,beKPUYD,U5hQ,UYBR,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,kG3k,szEZ,ZI9m,iyHGyLCEkQ,am7c,
8845,,,,,,182.0,0.0,,,,,,0.0,,,,,,,,228.0,285.0,,2.0,80.0,,,286.96,,,,,,,0.0,,,3179682.0,,,,,,0.0,,,,,,,,,,,,,1.8515270000000001,,,,,,,,9.0,,,,,,,,16,0.0,,4055976.0,,0.0,,,142518.6,,20.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,56.0,124206.4,,,,,,535.0,,,,90.0,,0.0,4.0,,,,,,0.0,5863450.0,348138.0,,,,,,0.0,,,0.0,0.0,,,,,42525.0,,,,10746160.0,,,,,,,32.0,,,470982.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1GdOj1KXzC,RO12,,taul,1K8T,0Xwj,lCphli9,1lFJzqR,,,HAf7,F3hy,ID5l,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJyVg2,B4wp,UYBR,,MVOAHgk,oslk,gkfqCcD,,,,kwS7,RAYp,F2FyR07IdsN7I,,
29226,,,,,,280.0,7.0,,,,,,2236.0,,,,,,,,100.0,125.0,,4.0,32.0,,,133.12,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.0053410000000005,,,,,,,,18.0,,,,,,,3.0,108,56.0,,168288.0,,0.0,,,8283.42,,0.0,,6.0,,,,,,,,,75096.0,,,,,,,,,,,,,,,24.0,,,48.0,-21482.16,,,,,,235.0,,,,0.0,,14904.0,,,,,,,0.0,228675.0,17048.0,,,,,,750.0,,,0.0,0.0,,,,,26194.0,,,,333184.0,,,,,,,24.0,,,48006.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,216.0,,,wRXmfo875g,RO12,,taul,1K8T,487l,0TIyYfr,EXpWEXgaYWQf4,V7B7CdY,,W_h0,9_Y1,_48V,VpdQ,sYC_,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,pWYyudn,,kZJigPo,VVHm,cJvF,,3aB4K41,d0EEeJi,2I2ufMw,,,ELof,3Cy4,nIGXDli,F2FyR07IdsN7I,am7c,
7364,,,,,,889.0,7.0,,,,,,872.0,,,,,,,,128.0,160.0,,0.0,16.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.164708,,,,,,,,27.0,,,,,,,6.0,36,56.0,,5414520.0,,0.0,,,193332.3,,0.0,,0.0,,,,,,,,,81630.0,,,,,,,,,,,,,,,32.0,,,64.0,109546.8,,,,,,500.0,,,,0.0,,16281.0,12.0,,,,,,0.0,9323350.0,196930.0,,,,,,1365.0,,,0.0,18.0,,,,,0.0,,,,10559800.0,,,,,,,44.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dRaq9ayE15,RO12,,taul,1K8T,TyGl,Fnlw8DQ,8o3HXVS,,,gGmb,9_Y1,kJJ7,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,RA7d,cJvF,FzaX,wIfAM23,oslk,dwbKSUK,LM8l689qOp,,,7P5s,RAYp,F2FyR07IdsN7I,,
27744,,,,,,945.0,7.0,,,,,,1948.0,,,,,,,,124.0,155.0,,0.0,16.0,,,30.08,,,,,,,5.0,,,1498818.0,,,,,,0.0,,,,,,,3680.16,,,,,,0.6639607,,,,,,,,9.0,,,,,,,3.0,146,126.0,,671264.0,,12.0,,,129149.4,,15.0,,2.0,,,,,,,,,8517.0,,,,,,,,,,,,,,,120.0,,,104.0,-424408.0,,,,,,985.0,,,,24.0,,7362.0,,,,,,,48.0,2125420.0,316814.0,,,,,,2200.0,,,0.0,18.0,,,,,0.0,,,,4687720.0,,,,,,,16.0,,,354642.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,hSovyx7IEC,AERks4l,,taul,1K8T,3PdN,fhk21Ss,Tg7jjBB,rM02w2G,,6PI_,9_Y1,RcM7,VpdQ,giwq,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,4kVnq_T26xq1p,,FP93Zc7,,OFqMyvY,zq0_,cJvF,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,ELof,szEZ,ZI9m,ib5G6X1eUxUn6,mj86,
8735,,,,,,1001.0,7.0,,,,,,2128.0,,,,,,,,24.0,30.0,,2.0,8.0,,,220.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.440931,,,,,,,,9.0,,,,,,,,72,133.0,,7178024.0,,0.0,,,69033.91,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,16.0,159322.0,,,,,,395.0,,,,0.0,,13860.0,,,,,,,0.0,3361115.0,531024.0,,,,,,290.0,,,0.0,18.0,,,,,4233600.0,,,,8314600.0,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,4e7Wq69R_D,RO12,,taul,1K8T,0Xwj,iJzviRg,Gai9lEF2Fr,vjrsxJ5,,8gXP,HLqf,0A_v,sJzTlal,sYC_,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,4kVnq_T26xq1p,,u0mQfRF,,kq0cpBJ,Mz5b,UYBR,FzaX,ch2oGfM,zCkv,P6pu4Vl,jySVZNlOJy,,ELof,PM2D,ZI9m,R4y5gQQWY8OodqDV,am7c,
34101,,,,,,1260.0,7.0,,,,,,1140.0,,,,,,,,116.0,145.0,,0.0,0.0,,,133.12,,,,,,,0.0,,,3110400.0,,,,,,0.0,,,,,,,,,,,,,0.4227729,,,,,,,,36.0,,,,,,,,200,0.0,,4147200.0,,0.0,,,31563.0,,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,48.0,137093.2,,,,,,425.0,,,,36.0,,10296.0,,,,,,,0.0,6370950.0,0.0,,,,,,10.0,,,0.0,18.0,,,,,0.0,,,,9935160.0,,,,,,,30.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,258.0,,,1GdOj1KXzC,2Knk1KF,SEuy,taul,1K8T,TyGl,fhk21Ss,LJF4fPp,THRnuPx,smXZ,P55P,9_Y1,jdbz,VpdQ,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,_5OXC8MSLt,,BEl1LSr,,11pMFCG,fXB2,UYBR,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,kG3k,kwS7,ZI9m,VjDE,am7c,
22724,,,,,,1057.0,7.0,,,,,,1184.0,,,,,,,,436.0,545.0,,8.0,152.0,,,186.64,,,,,,,0.0,,,35640.0,,,,,,0.0,,,,,,,,,,,,,0.4887844,,,,,,,,9.0,,,,,,,3.0,154,49.0,,16640.0,,0.0,,,3296.58,,20.0,,14.0,,,,,,,,,137550.0,,,,,,,,,,,,,,,64.0,,,56.0,20347.72,,,,,,1225.0,,,,48.0,,118116.0,-30.0,,,,,,0.0,306065.0,25320.0,,,,,,5300.0,,,0.0,9.0,,,,,14441.0,,,,352676.0,,,,,,,128.0,,,18948.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,294.0,,,euOBcmz45j,2Knk1KF,,taul,1K8T,0WHw,GUgO9Nm,ZkibjLN5VwJ2V,FTPerOX,,D417,9_Y1,KubS,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,p01Tgqv,,XTbPUYD,flSc,cJvF,OFWH,AuG68SY,oslk,KWm7j0h,LM8l689qOp,,ELof,Qcbd,RAYp,TCU50_Yjmm6GIBZ0lL_,am7c,
32809,,,,,,1519.0,7.0,,,,,,1340.0,,,,,,,,1096.0,1370.0,,70.0,224.0,,,220.08,,,,,,,0.0,,,5108076.0,,,,,,0.0,,,,,,,,,,,,,1.072207,,,,,,,,9.0,,,,,,,,126,91.0,,2940152.0,,0.0,,,106744.5,,120.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,728.0,,,600.0,-38679.16,,,,,,1735.0,,,,246.0,,9630.0,,,,,,,0.0,2851625.0,816304.0,,,,,,160.0,,,0.0,18.0,,,,,585809.0,,,,10473200.0,,,,,,,178.0,,,1124760.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,bZk9tYsGvO,2Knk1KF,SEuy,taul,1K8T,0Xwj,fhk21Ss,I1ckixfICa,PJOhM4z,smXZ,Fb9u,HLqf,YULl,VpdQ,sYC_,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,NhsEn4L,,0DkDrDJ,,beK4AFX,AqLA,UYBR,FzaX,4UxGlow,oslk,catzS2D,jySVZNlOJy,,kG3k,FSa2,ZI9m,55YFVY9,,
9398,,,,,,644.0,0.0,,,,,,0.0,,,,,,,,632.0,790.0,,0.0,144.0,,,186.64,,,,,,,0.0,,,6048900.0,,,,,,0.0,,,,,,,,,,,,,4.2354199999999995,,,,,,,,9.0,,,,,,,3.0,16,0.0,,1553312.0,,3.0,,,48444.0,,50.0,,42.0,,,,,,,,,4761.0,,,,,,,,,,,,,,,56.0,,,112.0,175148.4,,,,,,1810.0,,,,138.0,,0.0,4.0,,,,,,8.0,3007940.0,327666.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,10669040.0,,,,,,,144.0,,,765666.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1YVvyx7IEC,RO12,,taul,1K8T,FgS1,GOBu1hQ,qj0X1JD6U2VDfcVe,,,oyvZ,9_Y1,RcM7,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,uZL60aU,a3Hs,UYBR,FzaX,xtR871e,oslk,LiUPLfR,LM8l689qOp,,,szEZ,RAYp,F2FyR07IdsN7I,,
19833,,,,,,203.0,0.0,,,,,,0.0,,,,,,,,96.0,120.0,,0.0,8.0,,,361.44,,,,,,,0.0,,,3098862.0,,,,,,0.0,,,,,,,,,,,,,6.060671,,,,,,,,9.0,,,,,,,,18,0.0,,2707248.0,,0.0,,,217704.6,,15.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,32.0,-350145.2,,,,,,465.0,,,,48.0,,0.0,-22.0,,,,,,0.0,3115285.0,172800.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,7294160.0,,,,,,,16.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,1JGTmBQZiT,RO12,,taul,1K8T,EJC9,A4fCIek,inQpKPM63v,,,LJAR,9_Y1,TjV7,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwOAni,L_60,UYBR,FzaX,9qlYlW4,oslk,QIhOTZB,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,
33145,,,,,,20965.0,7.0,,,,,,3136.0,,,,,,,,1608.0,2010.0,,2.0,24.0,,,351.12,,,,,,,0.0,,,8214300.0,,,,,,0.0,,,,,,,,,,,,,2.4599439999999997,,,,,,,,9.0,,,,,,,,184,140.0,,0.0,,0.0,,,9876.66,,45.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,0.0,18730.16,,,,,,2455.0,,,,258.0,,19692.0,,,,,,,0.0,208345.0,518366.0,,,,,,530.0,,,0.0,27.0,,,,,604758.0,,,,10479640.0,,,,,,,688.0,,,1555104.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,EsYq9atbb6,AERks4l,,taul,1K8T,sbZD,fhk21Ss,_jTP8ioIlJ,NvI9wLk,,cCd2,9_Y1,KfYH,VpdQ,oZyB,7M47J5GA0pTYIFxg5uy,kIsH,,g5HH,L84s,_5OXC8MSLt,,5zA2v9l,,11pMFCG,7mgE,cJvF,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,,me1d,ZI9m,ib5G6X1eUxUn6,mj86,
5954,,,,,,2058.0,0.0,,,,,,0.0,,,,,,,,288.0,360.0,,10.0,96.0,,,362.48,,,,,,,0.0,,,5536686.0,,,,,,0.0,,,,,,,,,,,,,1.828028,,,,,,,,18.0,,,,,,,3.0,50,0.0,,614000.0,,0.0,,,87829.8,,35.0,,6.0,,,,,,,,,531.0,,,,,,,,,,,,,,,88.0,,,72.0,211842.4,,,,,,1015.0,,,,78.0,,1296.0,,,,,,,0.0,4171520.0,110486.0,,,,,,0.0,,,0.0,9.0,,,,,530887.0,,,,10375120.0,,,,,,,56.0,,,1198332.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,GcUt0G8rTN,RO12,,taul,1K8T,2Ix5,gwY4NQF,n1zVHpT8NN,qHmMphT,,lPZt,9_Y1,k13i,09_Q,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,2z5Yibh,,mAja5EA,nqi7,cJvF,FzaX,t5EoLzk,oslk,ag5iNPX,LM8l689qOp,,ELof,fKCe,RAYp,F2FyR07IdsN7I,am7c,
11191,,,,,,42.0,0.0,,,,,,0.0,,,,,,,,40.0,50.0,,2.0,0.0,,,293.76,,,,,,,0.0,,,957738.0,,,,,,0.0,,,,,,,,,,,,,0.6252937,,,,,,,,9.0,,,,,,,3.0,16,0.0,,3761056.0,,0.0,,,450096.0,,15.0,,0.0,,,,,,,,,121227.0,,,,,,,,,,,,,,,8.0,,,8.0,-131676.0,,,,,,130.0,,,,6.0,,0.0,4.0,,,,,,0.0,2537460.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,3290924.0,,,,8194280.0,,,,,,,10.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AUUt0GoOh3,RO12,,taul,1K8T,0Xwj,pro8v8X,LJF4fPp,,,u0cA,HLqf,ID5l,VpdQ,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,VgBd,cJvF,AU8pNoi,meWVy8V,oslk,DQ3u3MC,LM8l689qOp,,,kwS7,RAYp,F2FyR07IdsN7I,,
14777,,,,,,203.0,0.0,,,,,,0.0,,,,,,,,56.0,70.0,,0.0,16.0,,,312.4,,,,,,,0.0,,,4861782.0,,,,,,0.0,,,,,,,,,,,,,0.3813288,,,,,,,,9.0,,,,,,,3.0,20,0.0,,1921584.0,,0.0,,,217365.6,,0.0,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,8.0,,,8.0,125980.0,,,,,,435.0,,,,24.0,,0.0,-6.0,,,,,,0.0,1983000.0,327506.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,9682760.0,,,,,,,10.0,,,4859028.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,zcRZptzip9,RO12,,taul,1K8T,wGW5,25Anr2P,8o3WlGR,,,cSte,9_Y1,t_4G,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwuNea,t89X,UYBR,FzaX,KNXfql_,oslk,AA72Oqu,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,
470,,,,,,2303.0,7.0,,,,,,3492.0,,,,,,,,284.0,355.0,,12.0,184.0,,,260.0,,,,,,,0.0,,,13284.0,,,,,,0.0,,,,,,,,,,,,,2.461013,,,,,,,,9.0,,,,,,,3.0,152,679.0,,1040744.0,,0.0,,,23384.13,,0.0,,18.0,,,,,,,,,170781.0,,,,,,,,,,,,,,,72.0,,,88.0,-112279.6,,,,,,1220.0,,,,12.0,,136602.0,,,,,,,0.0,1276200.0,613178.0,,,,,,1780.0,,,0.0,27.0,,,,,532700.0,,,,3168884.0,,,,,,,52.0,,,588510.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,294.0,,,xddq9ayfAo,2Knk1KF,SEuy,taul,1K8T,lK27,lCpbiah,LJF4fPp,wYChhNG,smXZ,JIsO,9_Y1,000J,VpdQ,hzlB,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,dGiG0ta,,XTbPUYD,TvhO,cJvF,FzaX,SppOZ4E,oslk,HDq79_c,LM8l689qOp,,xG3x,7P5s,RAYp,55YFVY9,am7c,
10536,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.692801,,,,,,,,,,,,,,,,8,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,-1433448.0,,,,0.0,,,,,,,0.0,,-16.0,0.0,0.0,,,,,,,127.61,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,,,r__I,Iskvyx875g,RO12,,taul,1K8T,lK27,ojHCYcI,eIHePSP,,,D6lg,9_Y1,MBhA,VpdQ,,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,7Ww3FSW,5smi,UYBR,FzaX,KtBOw16,oslk,NKvz4Af,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,
27707,,,,,,826.0,7.0,,,,,,28.0,,,,,,,,220.0,275.0,,6.0,16.0,,,220.08,,,,,,,0.0,,,5756280.0,,,,,,0.0,,,,,,,,,,,,,2.643239,,,,,,,,9.0,,,,,,,,30,0.0,,2878456.0,,0.0,,,164850.0,,30.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,48.0,195121.2,,,,,,670.0,,,,90.0,,3978.0,-26.0,,,,,,0.0,3396760.0,194870.0,,,,,,20.0,,,0.0,0.0,,,,,629678.0,,,,10309120.0,,,,,,,46.0,,,259068.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,_v2TmBftjz,RO12,,taul,1K8T,0Xwj,Nn3wY8e,4bi5Skc,,,dadT,HLqf,4N0K,VpdQ,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,,,FzaX,75wv48t,oslk,xKQ2fT4,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,
3277,,,,,,812.0,0.0,,,,,,1380.0,,,,,,,,132.0,165.0,,2.0,8.0,,,196.64,,,,,,,0.0,,,4665600.0,,,,,,0.0,,,,,,,,,,,,,6.182226,,,,,,,,9.0,,,,,,,,50,0.0,,2764800.0,,0.0,,,218887.2,,30.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,32.0,171300.0,,,,,,520.0,,,,54.0,,159408.0,24.0,,,,,,16.0,5069850.0,58842.0,,,,,,0.0,,,0.0,0.0,,,,,604800.0,,,,10512960.0,,,,,,,26.0,,,0.0,,,,,,,,,,0.0,,,,,,,,14.0,,,,,,,,138.0,,,1JGqrQKzJV,RO12,SEuy,taul,1K8T,lK27,tAqrSyy,RuVy67M,VCbMxkv,smXZ,Momy,9_Y1,15m3,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,dQcRqMA,,mAjbk_S,VP1J,UYBR,FzaX,P2Hv1FD,oslk,Y9kAIRG,LM8l689qOp,,xG3x,FSa2,RAYp,F2FyR07IdsN7I,mj86,
37317,,,,,,2156.0,7.0,,,,,,4052.0,,,,,,,,336.0,420.0,,2.0,160.0,,,166.56,,,,,,,0.0,,,124314.0,,,,,,0.0,,,,,,,,,,,,,4.389233,,,,,,,,27.0,,,,,,,,102,294.0,,932408.0,,0.0,,,19578.27,,40.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0,86468.4,,,,,,1500.0,,,,72.0,,74979.0,,,,,,,0.0,990500.0,555760.0,,,,,,175.0,,,0.0,9.0,,,,,302533.0,,,,2910392.0,,,,,,,48.0,,,584880.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,276.0,,,FAJgUH7ejg,RO12,SEuy,LfvqpCtLOY,1K8T,487l,2a3q7r9,LJF4fPp,6UTpMnu,smXZ,wuAn,9_Y1,1Bp0,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,BxtArgI,,beK4AFX,EQ8w,UYBR,,uSaYWu3,oslk,T3zAKIt,,,kG3k,WqMG,RAYp,F2FyR07IdsN7I,am7c,
4068,,,,,,126.0,0.0,,,,,,0.0,,,,,,,,196.0,245.0,,2.0,32.0,,,328.4,,,,,,,5.0,,,7935240.0,,,,,,0.0,,,,,,,,,,,,,3.8333690000000002,,,,,,,,9.0,,,,,,,,16,0.0,,1213848.0,,0.0,,,155083.8,,30.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,72.0,319593.6,,,,,,315.0,,,,114.0,,0.0,-16.0,,,,,,8.0,1827430.0,475566.0,,,,,,0.0,,,0.0,9.0,,,,,44121.0,,,,10187680.0,,,,,,,20.0,,,3612.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,wx50AqAqGL,RO12,,taul,1K8T,TyGl,3cunsla,k10MzgT,,,0xFv,9_Y1,RVjC,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kq0UfMN,Kz6e,UYBR,FzaX,kH5mFX7,oslk,BNrD3Yd,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,
24927,,,,,,1022.0,7.0,,,,,,2072.0,,,,,,,,144.0,180.0,,0.0,56.0,,,253.52,,,,,,,5.0,,,3780666.0,,,,,,0.0,,,,,,,,,,,,,3.4118779999999997,,,,,,,,9.0,,,,,,,,136,343.0,,1267288.0,,0.0,,,68955.3,,25.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,16.0,219276.0,,,,,,520.0,,,,54.0,,5841.0,-24.0,,,,,,8.0,2967360.0,1108882.0,,,,,,760.0,,,0.0,27.0,,,,,0.0,,,,10597120.0,,,,,,,18.0,,,1900932.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,366.0,,,xOXTmBtFkL,2Knk1KF,SEuy,taul,1K8T,TyGl,Nn3SLMn,ZkibjLN5VwJ2V,a1le050,smXZ,G8nX,9_Y1,C6Eu,VpdQ,wMei,me75fM6ugJ,kIsH,,uKAI,Mtgm,h0lfDKh52u4GP,,vNYbx_8,,IoI4mKe,azps,cJvF,FzaX,3OJ8hdx,oslk,nezO_7b,jySVZNlOJy,,kG3k,rgKb,RAYp,55YFVY9,am7c,
33868,,,,,0.0,,,,,0.0,,,,,,185.76,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9429609,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,10,,,,,,,0.0,,,,,,,,,,,0.0,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,-33788.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,N_vrjIXt5a,RO12,,taul,1K8T,iJ4u,SlHrvGQ,NBVUlxabJhR17,,,1Veh,9_Y1,Nbbb,09_Q,,6C53VA1kCv,kIsH,,uKAI,L84s,fSKKIQdIPDXgw,KdSa,,,mAj7u_q,Z_st,cJvF,AU8pNoi,kM3kgSh,zCkv,fW9GKyZ,LM8l689qOp,,,5Acm,6fzt,xwM2aC7IdeMC0,,
