Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,0
,,,,,1232.0,7.0,,,,,,3632.0,,,,,,,,160.0,200.0,,8.0,16.0,,,166.56,,,,,,,0.0,,,325332.0,,,,,,0.0,,,,,,,,,,,,,6.764367,,,,,,,,18.0,,,,,,,3.0,158,21.0,,647264.0,,0.0,,,59954.1,,0.0,,16.0,,,,,,,,,20163.0,,,,,,,,,,,,,,,64.0,,,160.0,21486.44,,,,,,300.0,,,,6.0,,49914.0,,,,,,,0.0,3510.0,115970.0,,,,,,1275.0,,,0.0,9.0,,,,,230601.0,,,,812516.0,,,,,,,18.0,,,55872.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,52Iq9ayE15,2Knk1KF,,taul,1K8T,PJLW,UsSOoyT,r83_sZi,qHmGuNR,,u4jB,9_Y1,vm5R,VpdQ,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,0tc3f6g,,_JdcICD,XbUJ,cJvF,FzaX,_Pu6s0w,oslk,Ha_79_c,LM8l689qOp,,ELof,7P5s,RAYp,TCU50_Yjmm6GIBZ0lL_,mj86,,-1
,,,,,2366.0,7.0,,,,,,328.0,,,,,,,,124.0,155.0,,6.0,8.0,,,253.52,,,,,,,0.0,,,489480.0,,,,,,0.0,,,,,,,,,,,,,0.27216409999999996,,,,,,,,9.0,,,,,,,3.0,70,0.0,,2543536.0,,0.0,,,33349.8,,5.0,,4.0,,,,,,,,,1038.0,,,,,,,,,,,,,,,56.0,,,56.0,27954.56,,,,,,520.0,,,,12.0,,82089.0,-30.0,,,,,,0.0,6272000.0,112576.0,,,,,,760.0,,,0.0,27.0,,,,,1152389.0,,,,7218480.0,,,,,,,36.0,,,536622.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xOXTmBtFkL,RO12,SEuy,taul,1K8T,2Ix5,ckoNVBU,waznHJbSN2,rBoLO3M,smXZ,lYhq,9_Y1,C6Eu,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,sLkslbE,,mAjbk_S,E6rC,cJvF,FzaX,6VLNqhB,oslk,6YSocsg,LM8l689qOp,,xG3x,rgKb,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1456.0,7.0,,,,,,328.0,,,,,,,,140.0,175.0,,10.0,32.0,,,453.6,,,,,,,0.0,,,1261644.0,,,,,,0.0,,,,,,,,,,,,,3.280282,,,,,,,,9.0,,,,,,,3.0,42,7.0,,131608.0,,0.0,,,111604.5,,20.0,,4.0,,,,,,,,,18663.0,,,,,,,,,,,,,,,72.0,,,64.0,-158964.0,,,,,,1410.0,,,,18.0,,2034.0,,,,,,,0.0,5737000.0,509506.0,,,,,,710.0,,,0.0,18.0,,,,,34867.0,,,,7852240.0,,,,,,,28.0,,,1099134.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,294.0,,,JMGrjIXt5a,RO12,,taul,1K8T,IvdZ,ntsYSl3,t187Re3NhK,,,wuyl,9_Y1,xQ2A,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,XkNi,cJvF,FzaX,MQ0v8BP,oslk,AQ0aXbj,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
,,,,0.0,,,,,0.0,,,,,,94.92,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333049,,,0.0,,,,,,,0.0,,0.0,0.0,,,10,,,,,,,0.0,,,,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,-719352.0,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,gOyq9ayE15,RO12,,taul,1K8T,tzKK,gdsG2ky,koda1Jh,,,q1Sq,9_Y1,QBpP,VpdQ,,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,,,y5FewfI,NOzs,UYBR,FzaX,nf9ii_v,d0EEeJi,PSKQpAd,LM8l689qOp,,,7P5s,02N6s8f,F2FyR07IdsN7I,,,-1
,,,,,630.0,0.0,,,,,,0.0,,,,,,,,96.0,120.0,,10.0,24.0,,,196.64,,,,,,,0.0,,,43152.0,,,,,,0.0,,,,,,,,,,,,,0.48643450000000005,,,,,,,,9.0,,,,,,,,26,0.0,,255832.0,,0.0,,,8585.82,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,112.0,11129.56,,,,,,335.0,,,,18.0,,0.0,4.0,,,,,,0.0,8310.0,8416.0,,,,,,0.0,,,0.0,0.0,,,,,35161.0,,,,196460.0,,,,,,,4.0,,,24444.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,150.0,,,tr0Wq69cTy,RO12,,taul,1K8T,ssAy,Pvu4X3H,75HH_hi,,,cSni,9_Y1,Px52,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,D8NO,cJvF,FzaX,95r8hdx,oslk,Pk67qqc,LM8l689qOp,,,PM2D,RAYp,F2FyR07IdsN7I,,,-1
,,,,,2191.0,7.0,,,,,,320.0,,,,,,,,116.0,145.0,,2.0,32.0,,,286.96,,,,,,,0.0,,,5227272.0,,,,,,0.0,,,,,,,,,,,,,4.516556,,,,,,,,18.0,,,,,,,3.0,58,49.0,,2534432.0,,0.0,,,28720.17,,20.0,,0.0,,,,,,,,,317436.0,,,,,,,,,,,,,,,32.0,,,32.0,87220.4,,,,,,485.0,,,,66.0,,184194.0,,,,,,,0.0,2064430.0,633608.0,,,,,,2245.0,,,0.0,9.0,,,,,554407.0,,,,8938040.0,,,,,,,12.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1YVvyx7IEC,RO12,,taul,1K8T,AnrR,2Ae7Duj,lGXpFd_2Rf,AIQK1jR,,jv62,9_Y1,RcM7,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,ShAX9VG,,kq0emRG,A1VJ,UYBR,FzaX,snhYH7D,oslk,4EXRt2K,LM8l689qOp,,ELof,szEZ,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.277291,,,,,,,,,,,,,,,,8,,,,,,,,,6.0,,,,,,5.0,,,,,,,,,,,0.0,,9.0,8650.62,,,,173013.0,,,,,,,-1855892.0,,,,0.0,,,,,,,0.0,,,8.0,7.0,,,,,,,216.37,,,0.0,,,,,,,6.0,,,,,0.0,,12.0,,,0.0,,,3.0,,,0.0,,,3.0,115342.0,,,,,,519039.0,,,0.0,,,,,0.0,,,346026.0,,,,,,,,,r__I,FAJWq69cTy,RO12,,taul,1K8T,g6No,ZY7YHP2,y2LIM01bE1,,,rUj7,9_Y1,Px52,sJzTlal,,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,,,NGZ_12K,AkiW,UYBR,FzaX,0vKKckb,d0EEeJi,SqzQpAd,LM8l689qOp,,,PM2D,02N6s8f,F2FyR07IdsN7I,,,-1
,,,,,2443.0,7.0,,,,,,3544.0,,,,,,,,340.0,425.0,,2.0,248.0,,,176.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.94232,,,,,,,,9.0,,,,,,,3.0,50,168.0,,85464.0,,0.0,,,2070.555,,0.0,,20.0,,,,,,,,,300.0,,,,,,,,,,,,,,,88.0,,,136.0,16527.44,,,,,,1065.0,,,,0.0,,5022.0,-30.0,,,,,,0.0,44650.0,36880.0,,,,,,11270.0,,,0.0,9.0,,,,,15743.0,,,,178932.0,,,,,,,54.0,,,40080.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,m9SvyxLkBI,RO12,,taul,1K8T,ssAy,kFGAQJk,IoHCTe99VL,,,jV3I,9_Y1,_r21,09_Q,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,PhJK,UYBR,FzaX,efgzRj0,oslk,OvO4mJn,LM8l689qOp,,,xb3V,RAYp,F2FyR07IdsN7I,am7c,,-1
,,,,,770.0,7.0,,,,,,544.0,,,,,,,,44.0,55.0,,0.0,40.0,,,264.88,,,,,,,0.0,,,296838.0,,,,,,0.0,,,,,,,,,,,,,6.012391,,,,,,,,18.0,,,,,,,3.0,150,28.0,,0.0,,0.0,,,90962.7,,5.0,,2.0,,,,,,,,,552.0,,,,,,,,,,,,,,,16.0,,,0.0,82979.6,,,,,,325.0,,,,6.0,,98361.0,4.0,,,,,,0.0,183065.0,3623400.0,,,,,,50.0,,,0.0,27.0,,,,,0.0,,,,8067920.0,,,,,,,6.0,,,418992.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,186.0,,,639TmBQxul,2Knk1KF,SEuy,taul,1K8T,JLbT,X94uP03,NfN9Bz6HFx,H9TLq1w,smXZ,Ygw4,9_Y1,TjV7,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,POgHmrs,,beK4AFX,M1pQ,UYBR,FzaX,YXh0FxM,oslk,s5vObSS,jySVZNlOJy,,kG3k,FSa2,RAYp,55YFVY9,mj86,,-1
,,,,,1050.0,7.0,,,,,,692.0,,,,,,,,128.0,160.0,,0.0,24.0,,,331.52,,,,,,,0.0,,,9574500.0,,,,,,0.0,,,,,,,,,,,,,2.719718,,,,,,,,9.0,,,,,,,,180,21.0,,0.0,,0.0,,,150610.2,,45.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,0.0,-12129.72,,,,,,530.0,,,,114.0,,5877.0,-26.0,,,,,,0.0,128075.0,518400.0,,,,,,6105.0,,,0.0,63.0,,,,,0.0,,,,10632640.0,,,,,,,2.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,YddTmBtueT,g62hiBSaKg,,taul,1K8T,TyGl,fhk21Ss,_jTP8ioIlJ,IBmP1Ut,,2sVz,9_Y1,47ra,VpdQ,oZyB,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,6Ajbx58,,h5r9FDO,,OFqDxVQ,6V5S,cJvF,FzaX,4UxGlow,QKW8DRm,catzS2D,jySVZNlOJy,,ELof,rgKb,ZI9m,ib5G6X1eUxUn6,mj86,,-1
,,,,,3073.0,7.0,,,,,,2832.0,,,,,,,,668.0,835.0,,46.0,144.0,,,290.72,,,,,,,0.0,,,7025160.0,,,,,,0.0,,,,,,,,,,,,,1.355693,,,,,,,,9.0,,,,,,,3.0,154,301.0,,1582792.0,,0.0,,,59120.1,,65.0,,56.0,,,,,,,,,87168.0,,,,,,,,,,,,,,,400.0,,,216.0,-70527.2,,,,,,4085.0,,,,294.0,,119853.0,-30.0,,,,,,0.0,3037270.0,134324.0,,,,,,2485.0,,,0.0,18.0,,,,,196931.0,,,,10595360.0,,,,,,,64.0,,,510018.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,ZSNq9aX0Db,AERks4l,,taul,1K8T,TyGl,fhk21Ss,_emy5zo,R40pRDQ,,s1nD,9_Y1,6TCl,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,y7XT2rL,,XTbPUYD,tECu,cJvF,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,ELof,uWr3,ZI9m,ib5G6X1eUxUn6,,,-1
,,,,,763.0,7.0,,,,,,0.0,,,,,,,,144.0,180.0,,0.0,16.0,,,333.76,,,,,,,0.0,,,2492178.0,,,,,,0.0,,,,,,,,,,,,,0.8925443000000001,,,,,,,,9.0,,,,,,,,56,0.0,,3828248.0,,0.0,,,206527.5,,20.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,48.0,104377.6,,,,,,530.0,,,,42.0,,855.0,-24.0,,,,,,0.0,6317650.0,345600.0,,,,,,185.0,,,0.0,18.0,,,,,0.0,,,,10362560.0,,,,,,,34.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,174.0,,,4bwt0GoOh3,RO12,SEuy,taul,1K8T,g6No,XX3vpGW,MV4DUjA,F2dCani,smXZ,gIP0,9_Y1,rGJy,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,iRYQfRF,,jawtVhC,,,FzaX,n2dvEWW,oslk,xInqI2t,jySVZNlOJy,,kG3k,Qu4f,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1785.0,7.0,,,,,,4.0,,,,,,,,340.0,425.0,,12.0,176.0,,,200.0,,,,,,,0.0,,,366798.0,,,,,,0.0,,,,,,,,,,,,,1.469131,,,,,,,,9.0,,,,,,,,30,28.0,,1400744.0,,0.0,,,12834.78,,10.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,160.0,50746.4,,,,,,1395.0,,,,90.0,,180.0,4.0,,,,,,0.0,330705.0,542760.0,,,,,,20.0,,,0.0,0.0,,,,,179564.0,,,,2483612.0,,,,,,,36.0,,,208650.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,282.0,,,vAsTmBfHUn,e6CkoqApVR,,taul,1K8T,xgSF,9GJGgoz,Yi49a6G,,,Kgwb,9_Y1,4N0K,VpdQ,IYzP,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,,,mAjj1AH,5gRj,cJvF,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,,Qu4f,6fzt,F2FcTt7IdMT_v,,,-1
,,,,,1169.0,14.0,,,,,,512.0,,,,,,,,280.0,350.0,,4.0,192.0,,,166.56,,,,,,,0.0,,,39060.0,,,,,,0.0,,,,,,,,,,,,,5.1813720000000005,,,,,,,,27.0,,,,,,,3.0,156,168.0,,54408.0,,0.0,,,3668.31,,0.0,,22.0,,,,,,,,,81066.0,,,,,,,,,,,,,,,24.0,,,40.0,-126579.6,,,,,,995.0,,,,36.0,,792.0,4.0,,,,,,0.0,216385.0,65724.0,,,,,,395.0,,,0.0,0.0,,,,,31185.0,,,,407900.0,,,,,,,48.0,,,75150.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,390.0,,,qXh9tYsdof,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,SEuy,taul,1K8T,kNzO,fqeOwLG,9HOPNsJ,GSQdRy3,smXZ,WfTZ,9_Y1,YULl,09_Q,IYzP,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,Yp0FSqmQ6uX0MidJVtxn3DSSj,,eDLmSZY,,beKRNOf,Ve06,UYBR,FzaX,fxJmel6,zCkv,WfsWw2A,LM8l689qOp,,kG3k,FSa2,ZI9m,iyHGyLCEkQ,am7c,,-1
,,,,,413.0,0.0,,,,,,0.0,,,,,,,,64.0,80.0,,0.0,72.0,,,253.52,,,,,,,0.0,,,2073600.0,,,,,,0.0,,,,,,,,,,,,,6.1273230000000005,,,,,,,,9.0,,,,,,,3.0,28,0.0,,238480.0,,0.0,,,225965.1,,0.0,,4.0,,,,,,,,,10098.0,,,,,,,,,,,,,,,8.0,,,8.0,38018.28,,,,,,375.0,,,,24.0,,0.0,,,,,,,0.0,0.0,1555200.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,5303240.0,,,,,,,0.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,342.0,,,dRaTmBfHUn,RO12,,taul,1K8T,lK27,Nn3wY8e,y4g9XoZ,,,dpn8,9_Y1,4N0K,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,AvgH,cJvF,FzaX,75wv48t,oslk,xKQ2fT4,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,1
,,,,,812.0,7.0,,,,,,1864.0,,,,,,,,172.0,215.0,,4.0,56.0,,,166.56,,,,,,,0.0,,,1894764.0,,,,,,0.0,,,,,,,,,,,,,1.227515,,,,,,,,9.0,,,,,,,3.0,76,56.0,,558672.0,,0.0,,,82050.0,,5.0,,6.0,,,,,,,,,220944.0,,,,,,,,,,,,,,,32.0,,,64.0,325934.0,,,,,,610.0,,,,24.0,,24966.0,26.0,,,,,,0.0,2153925.0,753856.0,,,,,,7410.0,,,0.0,0.0,,,,,125524.0,,,,5161000.0,,,,,,,40.0,,,63030.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Foxt0Go8Lb,RO12,SEuy,taul,1K8T,lK27,9GJGgoz,J_sb4dmQwP,rBosX88,smXZ,VuQt,9_Y1,rGJy,VpdQ,IYzP,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,XFLP0P2,,mAjUo2m,zzQV,UYBR,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,xG3x,Qu4f,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,,,-1
,,,,,4795.0,7.0,,,,,,624.0,,,,,,,,1052.0,1315.0,,58.0,832.0,,,166.56,,,,,,,0.0,,,6906.0,,,,,,0.0,,,,,,,,,,,,,3.4727620000000003,,,,,,,,9.0,,,,,,,3.0,70,126.0,,377136.0,,0.0,,,2290.113,,0.0,,80.0,,,,,,,,,124077.0,,,,,,,,,,,,,,,448.0,,,584.0,-12921.0,,,,,,2680.0,,,,30.0,,26910.0,46.0,,,,,,0.0,299510.0,147422.0,,,,,,4085.0,,,0.0,18.0,,,,,131817.0,,,,819096.0,,,,,,,82.0,,,137208.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AUUt0GoOh3,RO12,,taul,1K8T,g6No,Wq69B7S,_UtlxbJ,nDzlXdc,,SSYN,9_Y1,Z5OU,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,BUxsWgO,,NGZ_CaA,iedD,UYBR,FzaX,h72uX8Z,oslk,bxCQb98,LM8l689qOp,,ELof,Qu4f,RAYp,F2FyR07IdsN7I,am7c,,-1
,,,,,3290.0,14.0,,,,,,6216.0,,,,,,,,92.0,115.0,,0.0,16.0,,,186.64,,,,,,,0.0,,,7042380.0,,,,,,0.0,,,,,,,,,,,,,6.913266999999999,,,,,,,,27.0,,,,,,,3.0,168,644.0,,1900936.0,,0.0,,,8432.79,,10.0,,0.0,,,,,,,,,1407.0,,,,,,,,,,,,,,,16.0,,,24.0,283659.6,,,,,,1255.0,,,,54.0,,5265.0,,,,,,,0.0,2080810.0,250376.0,,,,,,1255.0,,,0.0,36.0,,,,,0.0,,,,8444440.0,,,,,,,14.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,m9SrEy7Rm6,2Knk1KF,,taul,1K8T,0Xwj,fhk21Ss,CdPgMY1Z52,n6__YEe,,zqqA,HLqf,X8zP,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,Ie_5MZs,,HoIw4Fx,,CWNY2py,hW6G,cJvF,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,ELof,Aoh3,ZI9m,TCU50_Yjmm6GIBZ0lL_,mj86,,-1
,,,,,420.0,0.0,,,,,,0.0,,,,,,,,148.0,185.0,,0.0,16.0,,,253.52,,,,,,,0.0,,,7732860.0,,,,,,0.0,,,,,,,,,,,,,1.220466,,,,,,,,18.0,,,,,,,6.0,24,0.0,,1399264.0,,0.0,,,218427.0,,35.0,,4.0,,,,,,,,,602160.0,,,,,,,,,,,,,,,32.0,,,24.0,-160032.8,,,,,,530.0,,,,90.0,,0.0,-20.0,,,,,,0.0,2563370.0,96582.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,10453840.0,,,,,,,16.0,,,75972.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,jg6vyxLkBI,RO12,,taul,1K8T,ssAy,ka_ns41,I1sqWRxUAv,,,VHh0,9_Y1,FbIm,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJtVhC,CnTg,UYBR,FzaX,1YVfGrO,oslk,fXVEsaq,LM8l689qOp,,,xb3V,RAYp,F2FyR07IdsN7I,,,-1
,,,,,0.0,0.0,,,,,,48.0,,,,,,,,0.0,0.0,,,0.0,,,266.88,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.869045,,,,,,,,9.0,,,,,,,,58,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,40428.0,32.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,168.0,,,,RO12,SEuy,LfvqpCtLOY,1K8T,TyGl,J7Kx0bI,sLarhXg,HE2rszT,smXZ,c_SS,9_Y1,xQ2A,VpdQ,IYzP,me75fM6ugJ,kIsH,,7A3j,L84s,NhsEn4L,,JwPrXE7,,kZJtVhC,gvA6,UYBR,FzaX,VsU68SY,oslk,F2mOEra,jySVZNlOJy,,kG3k,5Acm,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,791.0,7.0,,,,,,2028.0,,,,,,,,160.0,200.0,,2.0,40.0,,,186.64,,,,,,,0.0,,,4653240.0,,,,,,0.0,,,,,,,,,,,,,6.371716,,,,,,,,9.0,,,,,,,,136,280.0,,3169912.0,,0.0,,,203835.6,,10.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,40.0,382706.8,,,,,,530.0,,,,72.0,,2466.0,,,,,,,0.0,3211465.0,792452.0,,,,,,620.0,,,0.0,9.0,,,,,554778.0,,,,10426000.0,,,,,,,26.0,,,1426152.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,639qrQK2Mx,2Knk1KF,SEuy,taul,1K8T,AnrR,PHNvXy8,gG77TqgKer,TJF1NM_,smXZ,DRjE,9_Y1,15m3,09_Q,haYg,NKv3VA1BpP,kIsH,,uKAI,L84s,Ie_5MZs,,YLn11ex,,CWNY2py,VYQH,UYBR,FzaX,UF16siJ,zCkv,APgdzOv,M_8D,,kG3k,FSa2,6fzt,Zy3gnGM,am7c,,-1
,,,,,3808.0,7.0,,,,,,3868.0,,,,,,,,664.0,830.0,,6.0,288.0,,,146.24,,,,,,,0.0,,,248130.0,,,,,,0.0,,,,,,,,,,,,,4.048921,,,,,,,,9.0,,,,,,,,158,119.0,,1357600.0,,0.0,,,12014.34,,15.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,184.0,368517.6,,,,,,2775.0,,,,24.0,,3843.0,32.0,,,,,,0.0,903075.0,643640.0,,,,,,215.0,,,0.0,18.0,,,,,401058.0,,,,3131848.0,,,,,,,188.0,,,401766.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,a4vrEy7Rm6,2Knk1KF,,taul,1K8T,YFAj,AKGnmrh,L6vAHiteLc,n6_VHWV,,niey,9_Y1,H9GL,09_Q,kxE9,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,Wr8LM_S,,XTbPUYD,M5AM,cJvF,FzaX,9Z9fc8E,oslk,GDJEVJ2,LM8l689qOp,,ELof,Aoh3,RAYp,TCU50_Yjmm6GIBZ0lL_,,,-1
,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3.0758389999999998,,,,,,,,,,,,,,,,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,-1538756.0,,,,0.0,,,,,,,0.0,,-18.0,,,,,,,,,18.13,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,348.0,,,N_vrjIXt5a,RO12,,taul,1K8T,vsvk,itE48fK,r83_sZi,,,b2m3,9_Y1,EKFb,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwCtIM,omZe,cJvF,FzaX,aAJYH7D,oslk,nDh2fT4,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.42213199999999995,,,,,,,,,,,0.0,,,,,6,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-4344200.0,0.0,,,,,,,,0.0,,,,-22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,16.14,150.0,,,a4vvyxLkBI,RO12,,taul,1K8T,R4_H,ka_ns41,ErM0Vcg68N,,,8sAj,9_Y1,FbIm,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAja5EA,3x3L,cJvF,FzaX,1YVfGrO,oslk,fXVEsaq,LM8l689qOp,,,xb3V,RAYp,F2FyR07IdsN7I,,,-1
